elevation,long,lat,log_elevation
29.83827922906275,-7.937769378004883,4.647403926515294,3.3958256205218094
70.60910949304771,-7.892696546243994,4.6473345427782204,4.257173328200438
50.17987102773615,-7.847624408870023,4.647262277577994,3.9156338988533133
43.3471989952506,-7.802552994132343,4.647187131137883,3.769265156694546
60.17388927739481,-7.757482330278053,4.647109103690047,4.097255143657385
62.05348614124685,-7.7124124455518865,4.647028195475536,4.128012807848575
79.47654699983539,-7.667343368196119,4.6469444067442875,4.375474554095053
24.656324554103566,-7.622275126450488,4.646857737755132,3.2050739985050156
42.71214487973864,-7.577207748552098,4.646768188775782,3.7545067154775924
9.065913577659217,-8.433571986412053,4.693208247825504,2.2046319170930957
9.194353178436913,-8.38849049361627,4.693170204166928,2.2186982671540902
41.49582590720353,-8.343409384461069,4.693129248997514,3.7256169401478196
14.17967439236106,-8.298328687223949,4.693085382443848,2.651880079377939
28.521336635792736,-8.253248430181113,4.6930386046415045,3.3506875219162917
19.510072111440586,-8.208168641607372,4.692988915735062,2.970982105018638
20.8836366192426,-8.163089349776072,4.692936315878081,3.0390137986712507
37.50519631486624,-8.118010582958977,4.692880805233124,3.6245061543896555
30.804648103152466,-8.072932369426209,4.692822383971739,3.4276980531399595
21.748984934044064,-8.027854737446141,4.692761052274466,3.079613064846824
17.734887661856725,-7.98277771528531,4.692696810330831,2.8755901383887146
28.5207887352815,-7.937701331208336,4.692629658339349,3.350668312207748
29.505862319114396,-7.892625613477824,4.69255959650752,3.384622857280636
45.39839627483068,-7.847550590354285,4.692486625051825,3.815498807047666
63.329042149544854,-7.802476290096032,4.692410744197733,4.148359816082276
74.58283110176552,-7.757402740959109,4.69233195417969,4.311923742454736
98.38094113882623,-7.712329971197185,4.692250255241116,4.588857262203503
63.5575399426317,-7.667258009061478,4.692165647634419,4.1519613700804365
50.84398111593685,-7.622186882800662,4.6920781316209705,3.9287814178385054
28.482913152230626,-7.577116620660773,4.691987707471119,3.3493394771133564
11.365345439913593,-8.523705197769212,4.738507525056211,2.430656834803869
22.335847332312216,-8.478620106232889,4.738474992879374,3.106237661583568
36.751051204035704,-8.433535341883294,4.738439520780734,3.6041940391770435
35.573114023491414,-8.388450933009304,4.738401108869935,3.5716182391961224
53.61824767591507,-8.34336690789868,4.738359757265717,3.9819081020475973
61.706984809688706,-8.298283294837972,4.738315466095892,4.1224133359852875
39.32794992985049,-8.253200122112426,4.738268235497364,3.6719608871259544
35.09950251633195,-8.208117418005905,4.738218065616118,3.558215447073951
26.474499252228767,-8.163035210800787,4.738164956607216,3.2762197488065072
39.62925159644696,-8.11795352877789,4.738108908634803,3.679592755818249
90.04956995583848,-8.072872400216374,4.738049921872103,4.500371400928293
43.87002115267315,-8.02779185339365,4.737987996501415,3.781253991694848
51.65448523177393,-7.982711916585298,4.737923132714117,3.9445963899611685
27.34812626031674,-7.937632618064974,4.73785533071066,3.3086845817513515
32.164814205034816,-7.892553986104321,4.737784590700566,3.4709042179277807
82.0520917794584,-7.8474760489728785,4.737710912902433,4.4073664984770895
71.09152808219254,-7.802398834937999,4.7376342975439245,4.263982241022306
129.1309240056906,-7.757322372264754,4.737554744861774,4.860834548505096
101.03345006540161,-7.712246689215843,4.737472255101783,4.615461548439824
52.525048548683344,-7.6671718140515095,4.737386828518811,3.961309209381563
47.90446905422964,-7.622097775029452,4.737298465376788,3.8692296743967165
31.39798353702521,-7.577024600404733,4.7372071659487,3.4467755209579236
12.095873036287996,-8.613851027758004,4.783796174191995,2.4929469924516896
12.16345510438769,-8.568762421948328,4.783769266608299,2.498518183155652
22.948949334935996,-8.523674086832054,4.783739390720606,3.133315728876056
32.72620018163119,-8.478586050709172,4.783706546621274,3.488206541976948
54.699860649060646,-8.433498341878739,4.783670734411844,4.001879443290641
80.16476178816059,-8.388410988638771,4.783631954203017,4.38409651334823
64.8341203710819,-8.343324019286163,4.783590206114677,4.171847437574768
79.10697211574333,-8.298237462116603,4.78354549027588,4.370813654976319
60.43160155871824,-8.253151345424472,4.783497806824847,4.101528720228179
33.06428366993392,-8.208065697502768,4.783447155908974,3.4984839002500827
49.69166438794814,-8.162980546643006,4.783393537684824,3.9058573243809462
80.64150232985192,-8.117895921135133,4.783336952318129,4.3900258347177505
104.57674261143802,-8.072811849267438,4.783277399983784,4.649930743247214
112.84074533970596,-8.027728359326465,4.783214880865852,4.725986353399022
95.80990125456562,-7.982645479596924,4.7831493951575625,4.56237647030433
84.99049973358058,-7.937563238361591,4.783080943061298,4.442551248355324
36.83449483358746,-7.892481663901239,4.783009524788614,3.6064619138327205
60.76890624483716,-7.847400784494531,4.782935140560213,4.107094703359126
104.28664272618582,-7.80232062841794,4.782857790605965,4.6471528768110835
145.1341129745905,-7.7572412239456545,4.782777475164888,4.977665122169633
94.39208951550305,-7.712162599349496,4.78269419448516,4.547467866186965
83.89453084654777,-7.667084782898825,4.782607948824108,4.42957234443279
30.33663347985827,-7.6220078028604545,4.782518738448206,3.412388970873556
44.126147585896874,-7.576931687498553,4.782426563633081,3.7870751845710027
26.50636881056502,-8.704009420748116,4.82907385589517,3.277422762661554
42.77196287083025,-8.658917385234611,4.829052685974368,3.755906194350327
39.846491754727424,-8.61382556388188,4.8290285193971805,3.6850594610903498
39.31471262956405,-8.568733985000765,4.829001356238317,3.6716242514286126
38.591315696186754,-8.523642676901341,4.828971196581765,3.653053181424359
69.0405574789279,-8.478551667892837,4.8289380405207645,4.234708605601368
53.66337104274941,-8.433460986283531,4.828901888157827,3.9827492998005085
51.62801296376824,-8.388370660380673,4.828862739604717,3.9440837812144958
59.99826998186177,-8.34328071849038,4.828820594982466,4.094332395179112
75.59690823826918,-8.298191188917569,4.828775454421365,4.325428613996736
86.15976700295994,-8.253102099965846,4.828727318060957,4.456214934885575
86.73327348888911,-8.208013479937431,4.828676186050053,4.462849116962106
79.74511631522202,-8.16292535713306,4.8286220585467134,4.378848042237426
94.44413662405769,-8.117837759851906,4.828564935718257,4.548019101081897
104.80612639907554,-8.072750716391475,4.828504817741254,4.652121769566226
131.6416969440021,-8.027664255047533,4.828441704801531,4.880091411133601
119.00779034288527,-7.982578404114001,4.828375597094165,4.779197358810999
111.48695192390787,-7.937493191882879,4.82830649482348,4.713916530567766
96.651835571818,-7.8924086466441485,4.828234398203055,4.571125543783911
47.54692584417786,-7.847324796685686,4.828159307455708,3.861738167517975
118.37094167680591,-7.802241670293178,4.828081222813508,4.773831715284895
88.59041411339193,-7.75715929575002,4.8280001445177625,4.484034946745938
90.28381824377807,-7.712077701337241,4.8279160728190265,4.502969320527179
63.10773702835066,-7.666996915333404,4.82782900797709,4.144859223168847
62.786557275039556,-7.621916966014527,4.827738950260979,4.139756921280239
20.98404414874436,-8.794180320894132,4.874340230868304,3.0438100006072326
7.169154611589124,-8.749084940349306,4.874324911635971,1.9699272180595278
67.02311964652579,-8.703989717393489,4.874306567425677,4.205052549332678
41.977957881919785,-8.65889468034811,4.874285198294144,3.7371684899280924
47.139362355580076,-8.613799857534014,4.874260804307447,3.853129584274795
67.99032894169129,-8.568705277271363,4.874233385541014,4.2193801814819425
69.94138089558336,-8.523610967879554,4.874202942079622,4.247671773028697
43.87394934084468,-8.478516957677131,4.8741694740174,3.7813435271607405
54.18809188285783,-8.433423274981694,4.87413298145783,3.9924796314168978
35.488706648438026,-8.388329948109805,4.874093464513736,3.5692427008715817
62.72475607970297,-8.343237005376903,4.874050923307301,4.138772146061114
68.88005563969377,-8.298144475097216,4.87400535797005,4.232381185781563
87.28502249233279,-8.253052385583665,4.873956768642856,4.469190341118771
108.73492707888353,-8.207960765147785,4.873905155475931,4.688922255423907
115.15313067573939,-8.162869642099624,4.873850518628843,4.746271497753043
106.63929517823463,-8.117779044747662,4.8737928582704955,4.669461443854569
76.04369871709176,-8.07268900139872,4.873732174579138,4.331321308413555
191.48034778474386,-8.027599540357867,4.873668467742356,5.254790403275094
140.84996592967263,-7.9825106899283345,4.873601737957079,4.947702352159517
130.8583560815211,-7.937422478411425,4.8735319854295716,4.874123128762522
108.67694223138541,-7.892334934106422,4.873459210375434,4.688388850181114
137.47300026984715,-7.847248085310509,4.873383413019606,4.923434810280491
77.07735054927005,-7.802161960318667,4.873304593596351,4.344822444112088
92.7440091722358,-7.757076587423594,4.873222752349273,4.529853890575999
87.78175835893947,-7.711991994915613,4.873137889531298,4.474865107313194
76.02810816764455,-7.666908211082583,4.873050005404687,4.331116269165558
50.912732205064195,-7.621825264209813,4.872959100241017,3.9301326750890073
18.01806741253764,-8.839265031332086,4.919585604294865,2.891430497929623
34.06273005058832,-8.794166491510348,4.9195731954621555,3.5282331833483602
46.443387254953784,-8.749068080998647,4.919557733400132,3.838255623835109
25.51251177345231,-8.703969828128324,4.9195392181566096,3.2392081852997228
47.02099687093264,-8.658871761230216,4.919517649788847,3.850615510754028
63.82827277561178,-8.613773908634574,4.9194930283635365,4.156211906058958
75.11041129463624,-8.568676298670974,4.919465353956816,4.318972495224981
84.39194716690115,-8.523578959668223,4.919434626654263,4.435483833737005
85.24194316208552,-8.47848191995427,4.919400846550886,4.445505334579971
68.06448462656464,-8.433385207856121,4.919364013751143,4.220470250994398
77.58297044377825,-8.388288851699746,4.919324128368923,4.351360839405229
63.272230685776655,-8.343192879809992,4.919281190527553,4.147462343745121
76.83142622092355,-8.298097320510491,4.919235200359792,4.341626767463631
73.99250013331444,-8.253002202123566,4.919186158007842,4.303977253310068
89.85538625295933,-8.207907552970157,4.91913406362333,4.498212687531324
116.39836515799854,-8.162813401369709,4.919078917367318,4.75702708131338
154.49442447744244,-8.117719775640108,4.919020719410303,5.040164480866531
123.0316074506766,-8.07262670409757,4.918959469932205,4.81244942146431
140.43882198325733,-8.027534215056559,4.918895169122379,4.94477908373504
185.63244296998752,-7.982442336829707,4.9188278171796025,5.223773992535999
135.74739664803576,-7.937351097727709,4.91875741431208,4.910803147680101
146.36957617402186,-7.892260526059244,4.918683960737442,4.986141598909655
142.38981318223514,-7.847170650130881,4.918607456682739,4.95857548272705
156.48697605665814,-7.802081498246994,4.918527902384442,5.052979176719715
98.03889629609492,-7.756993098709668,4.91844529808844,4.5853745008879825
93.84288097194589,-7.7119054798186095,4.918359644050044,4.541632560821081
92.07037672992374,-7.666818669871063,4.918270940533973,4.522564110266309
71.77848896419846,-7.62173269716172,4.918179187814363,4.273598766220705
57.21377840158222,-7.57664758998262,4.918084386174761,4.0468122286796335
2.7653182485990877,-8.929457602001344,4.964834424701866,1.0175172839627666
21.063241538469825,-8.88435583015527,4.964828064209176,3.0475768890134627
18.017230368641513,-8.839254130979786,4.964818622211618,2.891384043619904
55.175715821333675,-8.794152532816458,4.96480609873839,4.010541049463237
37.45091031309183,-8.749051064006531,4.964790493828224,3.623057718357654
33.245954433428736,-8.703949752890848,4.96477180752938,3.503963166919589
28.537021676338565,-8.658848627809743,4.964750039899648,3.351237292068631
79.406722851397,-8.613747717102967,4.964725191006343,4.374595628654089
58.787690861507016,-8.568647049109595,4.964697260926311,4.073949504119059
90.62337918567151,-8.523546652167934,4.964666249745926,4.506723262786371
95.5114253842049,-8.478446554615429,4.9646321575610886,4.559256347758407
74.06621979352887,-8.433346784788585,4.964594984477223,4.30497305646897
100.16178204720282,-8.388247371022866,4.964554730609282,4.606796682996421
101.38134960976114,-8.343148341652615,4.964511396081742,4.61889900904079
95.86613414262672,-8.298049725010957,4.964464981028602,4.562963213480802
80.62363328257405,-8.252951549429708,4.964415485593381,4.3898042266724024
88.2919433708342,-8.2078538432393,4.964362909929126,4.480660187891325
90.7162271258751,-8.162756634768675,4.9643072541984,4.507747274321346
128.0756775334808,-8.1176599523452,4.964248518573285,4.852629127795164
124.3400761217323,-8.072563824294582,4.964186703235382,4.823028403474259
104.0714985281218,-8.027468278940775,4.964121808375805,4.645087757511109
137.79756249143242,-7.98237334460589,4.9640538341951865,4.925792926677776
155.03682942729608,-7.93727904961011,4.963982780903673,5.043669147962515
159.62825399372443,-7.892185422271596,4.963908648720922,5.0728539639191315
134.87366960433454,-7.847092490906397,4.963831437876098,4.90434597393181
176.0026321282863,-7.802000283828364,4.963751148607876,5.170504631917746
129.25613665815558,-7.756908829349059,4.963667781164439,4.86180372778803
156.21034079193524,-7.711818155777667,4.963581335803474,5.051209839071783
76.65595021351234,-7.6667282914209025,4.963491812792168,4.339340275877865
95.26326441698896,-7.621639264582925,4.9633992124072135,4.556654760452928
68.48352295538318,-7.576551103565248,4.963303534934798,4.226607777482203
2.4832544468425803,-9.019662595950743,5.010071033662499,0.9099725931418546
15.051459710355532,-8.974557677026983,5.010070834421478,2.7115414137447145
21.37671060776326,-8.92945277409549,5.010067525433572,3.0623488188419543
38.0190818471632,-8.88434791550779,5.010061106709011,3.638114489797661
44.874608891520936,-8.839243129615275,5.010051578267649,3.80389441532967
21.277847681127074,-8.794138444769095,5.0100389401389585,3.0577135126842863
61.09450067086909,-8.749033889320094,5.0100231923620235,4.112438224691435
59.0064907161528,-8.703929491618693,5.010004334985554,4.077664397137542
27.833543843331928,-8.658825280014824,5.00998236806787,3.3262778336201726
42.929683012753166,-8.61372128285783,5.009957291676913,3.7595867920272887
90.83457597455529,-8.568617528496366,5.009929105890235,4.509051014758537
92.66867274820389,-8.52351404527833,5.00989781079501,4.52904126422519
113.0465842046265,-8.478410861550756,5.009863406488023,4.72780882923096
103.76321706826369,-8.433308005659734,5.009825893075672,4.642121181706048
99.54440373809648,-8.388205505950317,5.009785270673972,4.600613859058549
144.57821571624703,-8.343103390766426,5.009741539408548,4.973827562991433
129.6477032665191,-8.298001688450775,5.009694699414637,4.864828510133799
106.52554517129246,-8.252900427344764,5.009644750837086,4.668394204526422
120.70296689858702,-8.207799635788405,5.009591693830353,4.7933409933346445
144.94804687593324,-8.162699342120213,5.0095355285585015,4.976382279809193
156.31062082121753,-8.117599574677143,5.009476255195204,5.05185158412761
149.37446873638243,-8.072500361794475,5.009413873923737,5.006463060665002
118.6774726292979,-8.027401731805742,5.009348384936986,4.776417925684413
244.14686002481284,-7.982303713042631,5.00927978843743,5.497774025467466
185.76081332838052,-7.9372063338348955,5.0092080846371605,5.224465279574958
214.11893540934147,-7.892109622510266,5.009133273757859,5.366536303868781
156.02418559635333,-7.847013607394365,5.009055356030811,5.0500174403489835
143.24311717402307,-7.801918316810609,5.008974331696896,4.9645502879035766
120.62072157772553,-7.756823779080128,5.008890201006587,4.79265938065955
111.3587010454661,-7.711730022521669,5.0088029642199485,4.712765512005154
99.89246978805926,-7.666637075451511,5.008712621606642,4.604104316031067
106.55887946983651,-7.621544966183374,5.00861917344591,4.6687070756900555
60.61721110588523,-7.576453723028327,5.008522620026584,4.104595361228628
47.89309022725272,-9.10987995654584,5.055295092042686,3.868992119503651
16.793735092248447,-9.064771975596727,5.055301166911646,2.821065449926967
11.320053560000442,-9.019663953922866,5.055304103826265,2.4266641391156476
16.50977874886191,-8.974555919885477,5.055303902777454,2.804013425133512
24.54485271903884,-8.929447901845815,5.055300563765838,3.2005429079551986
46.693519443942236,-8.88433992816509,5.055294086801743,3.843626801127254
41.22248801198008,-8.839232027204371,5.055284471905204,3.719008191289864
25.876319653387544,-8.79412422732449,5.055271719105962,3.25336689600745
53.83508535925286,-8.749016556885966,5.055255828443461,3.9859439739124674
84.03799509845416,-8.703909044248908,5.055236799966856,4.431280918485678
84.18333558206724,-8.658801717772922,5.055214633735,4.433008865723297
57.5924875945024,-8.61369460581703,5.0551893298164545,4.053409498714344
78.05809684449754,-8.568587736739564,5.05516088828949,4.35746619166885
36.79998187522771,-8.523481138898104,5.055129309242068,3.6055245262110005
68.32085036951105,-8.478374840649359,5.055094592771864,4.22422963297642
101.35961821362923,-8.433268870349094,5.055056738986252,4.618684635181628
122.38110164353921,-8.388163256352035,5.055015748002306,4.807148130983353
127.60034661165321,-8.343058027011784,5.054971619946804,4.848910924237865
195.12787759647978,-8.297953210680722,5.054924354956218,5.273660251009597
121.93371472159387,-8.252848835709925,5.054873953176724,4.803485776269812
122.53809042007134,-8.20774493044907,5.05482041476419,4.80843008455143
136.04694804309955,-8.162641523246354,5.054763739884187,4.91300738274212
132.16510860938672,-8.117538642448388,5.054703928711974,4.884059530022495
194.76623183852294,-8.072436316400129,5.054640981432508,5.27180516267751
120.16826087771847,-8.027334573444769,5.054574898240435,4.788901256265352
154.8179657480288,-7.982233441923659,5.054505679340093,5.042256471403064
196.37204293750605,-7.93713295017622,5.054433324945511,5.280016130580898
203.4858160247606,-7.892033126539842,5.054357835280403,5.315601216664826
162.54471350446025,-7.846933999349803,5.054279210578172,5.0909592760820654
194.79458504029856,-7.801835596939184,5.054197451081898,5.271950726887425
145.74900432243481,-7.756737947638763,5.054112557044354,4.981892854887101
135.37089112555262,-7.711641079776945,5.054024528727983,4.908025740149259
111.42475921065625,-7.66654502167966,5.0539333664049115,4.713358532456759
91.1832993189942,-7.621449801670276,5.053839070356942,4.512882725669663
102.36404135311791,-7.5763554480695126,5.053741640875551,4.62854526128158
27.25374273763007,-9.154998669104835,5.100518722555784,3.305227551382724
31.618007734682195,-9.109887613808748,5.100528018210945,3.453758450349092
26.28229102841008,-9.064776489403025,5.100534147711137,3.2689334151674196
16.002835844505302,-9.019665324258522,5.100537111037397,2.772828433788254
33.303662033225535,-8.974554146746232,5.1005369081805565,3.5056973881849367
28.923160737362736,-8.929442985237182,5.100533539141244,3.3646772575287236
69.90591951835856,-8.88433186810235,5.100527003929883,4.247164636019361
99.23866112760649,-8.839220823712575,5.100517302566688,4.5975377441423015
85.31462278292501,-8.79410988043846,5.100504435081668,4.446357588758305
88.49998626331177,-8.748999066650292,5.100488401514629,4.48301369617
137.81725333489157,-8.703888410717953,5.100469201915169,4.925935812324529
125.13082900794976,-8.658777941010817,5.100446836342677,4.8293678136322
136.78730894689141,-8.613667685897669,5.100421304866338,4.918434540621922
144.26029054256207,-8.56855767374662,5.1003926075651265,4.97162617298423
93.58904375257632,-8.523447932925004,5.1003607445278085,4.538924007661056
84.0786074243867,-8.478338491799308,5.100325715852946,4.431764057485325
103.628306034998,-8.433229378735057,5.100287521648882,4.640820166608983
103.93794918942308,-8.388120622096745,5.10024616203376,4.643803699748771
95.1999871483865,-8.343012250247734,5.100201637135501,4.5559903109493005
122.74359997929885,-8.297904291550172,5.100153947091821,4.810105773684947
163.9501758216407,-8.252796774364894,5.100103092050222,5.099568675095624
133.4883089418393,-8.20768972705134,5.100049072167986,4.894021391800838
173.7909832536327,-8.162583177967463,5.099991887612183,5.157859085493753
230.32880287933457,-8.11747715546964,5.099931538559669,5.43951220739599
210.6973395185173,-8.072371687912574,5.099868025197073,5.350427439993695
146.3855536931867,-8.027266803649221,5.0998013477208115,4.986250750951061
267.52099345491814,-7.982162531030683,5.099731506337078,5.589201781479362
180.47554263457326,-7.937058898406132,5.099658501261842,5.195600811624506
193.3701209230156,-7.891955934122709,5.099582332720847,5.264611248823977
191.38007356783731,-7.846853666525444,5.099503000949615,5.254266589948912
197.7022748546602,-7.80175212395716,5.099420506193432,5.286767294807512
186.84980407685578,-7.756651334758384,5.099334848707364,5.230310459250335
187.73702419320304,-7.711551327267263,5.099246028756237,5.235047502688148
207.95923406831247,-7.666452129819467,5.099154046614648,5.337346879059758
109.81502278951766,-7.621353770748103,5.099058902566955,4.6988064454739025
76.03014232503816,-7.576256278383628,5.098960596907279,4.331143023789296
46.08205460704588,-7.531159681053752,5.0988591299395,3.8304453034060084
44.941084387876984,-9.24523770055733,5.14572316229919,3.8053746472542875
30.560944120571406,-9.200123696866283,5.145738929475518,3.4197555787857197
52.645778320184334,-9.155009567280887,5.145751502341585,3.9636050462079466
40.11805807137555,-9.109895340181332,5.145760880858495,3.691851485035863
64.06228284738911,-9.064781043948122,5.145767064997236,4.159871389314869
40.14044375945849,-9.019666706961974,5.145770054738675,3.692409310819474
27.656236998201724,-8.974552357603741,5.145769850073563,3.3198874296419696
47.890507264403126,-8.929438024254308,5.145766451002531,3.868938187327669
70.16603367885938,-8.884323735294515,5.1457598575361,4.250878595018215
101.99317522784943,-8.839209519105061,5.145750069694663,4.624915706044365
113.81795841576596,-8.794095404066411,5.145737087508504,4.7346091019801095
120.3274111360095,-8.74898141855871,5.145720911017781,4.79022476414125
140.93785007254417,-8.703867590961696,5.1457015402725395,4.948326108879812
145.81464571681573,-8.658753949654605,5.145678975332706,4.982343123260492
145.39278612355585,-8.613640523016084,5.1456532162680855,4.979445827759478
103.6421230886734,-8.568527339424094,5.145624263158363,4.6409534892487025
101.20909486340412,-8.523414427255833,5.145592116093105,4.617198503493169
137.8705806900865,-8.478301814887637,5.145556775171755,4.9263226771942374
128.5236030467982,-8.433189530694895,5.145518240503641,4.856120349407705
112.93349814317509,-8.388077603051949,5.145476512207959,4.7268079881933325
109.46333447434135,-8.342966060332017,5.1454315904137875,4.695598783637605
138.92642145591904,-8.297854930907102,5.145383475260079,4.933951648964915
185.87831649157818,-8.25274424314789,5.1453321668956615,5.225097627061201
221.59532373330973,-8.207634025423669,5.145277665479234,5.40085736508439
249.82556455691383,-8.162524306102243,5.145219971179371,5.520766935339727
200.92271416398134,-8.117415113549837,5.145159084174514,5.302925304496278
292.25201315945384,-8.072306476130999,5.145095004652977,5.677619910511017
207.50279367125583,-8.027198422208532,5.145027732812943,5.335149622256665
263.76031298469434,-7.982090980143383,5.1449572688624565,5.57504457670337
224.66514434926938,-7.936984178294562,5.144883613019432,5.4146154973866105
209.13047230166984,-7.891878045019051,5.144806765511647,5.342963108268207
206.38546503576512,-7.8467726086717215,5.144726726576737,5.3297504550800765
190.24268813076415,-7.8016678976052285,5.1446434964622005,5.248305819480604
182.98856212997794,-7.756563940169939,5.144557075425396,5.209429113673615
177.14377051262954,-7.711460764713828,5.1444674637335295,5.176967310766409
110.67352521076913,-7.666358399582398,5.144374661663672,4.7065936886679065
76.88282042405201,-7.621256873118585,5.144278669502739,4.342295456768311
74.9008039467651,-7.576156213662671,5.144179487547497,4.316177974969658
105.25083829058123,-7.531056449552191,5.1440771161045635,4.656355938353728
83.69464309995969,-7.485957609121847,5.143971555490396,4.427186922376663
11.834305203391848,-9.290372145971528,5.190936498580213,2.471087030837227
37.2827429911529,-9.24525509650305,5.190955627570108,3.6185573869006347
34.970871754954366,-9.200137892706342,5.190971534072545,3.5545440742340975
55.431257165773836,-9.15502056297115,5.1909842180383166,4.015161683616054
68.01708393100279,-9.10990313568761,5.190993679428176,4.219773609982096
78.82814195920022,-9.064785639246177,5.190999918212852,4.367282750313862
72.03058176424598,-9.01966810203752,5.191002934373041,4.277104658458104
84.66814109959552,-8.974550552452436,5.191002727899412,4.438751203509142
80.95006259271369,-8.92943301888177,5.190999298792604,4.393844806568853
100.2608148565227,-8.884315529716305,5.1909926470632275,4.607784913172851
120.92020548448639,-8.839198113346692,5.19098277273186,4.795139139134525
114.86763884192261,-8.794080798163344,5.190969675829053,4.743789204534766
122.85992070845712,-8.74896361255636,5.190953356395329,4.811052989672028
109.89474707460829,-8.703846584915421,5.1909338144811725,4.6995321625225515
139.46491603111198,-8.658729743629715,5.190911050147048,4.93782024188202
162.36821783660545,-8.613613117087835,5.190885063463384,5.08987286442049
118.73136660645928,-8.568496733677696,5.190855854510575,4.776871940153682
144.51045144394908,-8.523380621786437,5.190823423378987,4.973358753159523
146.27641055204225,-8.478264809800343,5.190787770168953,4.985504891128615
123.00962476794797,-8.433149326104743,5.19074889499077,4.81227073186908
